HEI,role,betweenness,closeness,degree,diversity,eccentricity,pagerank,personalized_pagerank,strength
F__RENNES06,1,0.0,0.341301184784868,3.0,1.0,0.0,6.577831101297966e-05,6.577831101297669e-05,3.0
P__LISBOA103,1,0.0,0.3580852687820303,5.0,1.0,0.0,6.920612015976358e-05,6.92061201597606e-05,5.0
Unknown_SK,1,0.0,0.34988280417643297,4.0,1.0,0.0,7.292390265914821e-05,7.292390265914549e-05,4.0
Unknown_HU,1,57.29264283348643,0.36195304750358204,8.0,1.0,6.0,8.567641043717666e-05,8.567641043717377e-05,8.0
EE_TALLINN15,3,43.167684774031954,0.34441531200839015,13.0,1.0,6.0,7.230364015137446e-05,7.23036401513707e-05,13.0
EE_TALLINN16,3,86.60822820899465,0.34034614986008915,13.0,1.0,6.0,8.315188820044592e-05,8.31518882004416e-05,13.0
EE_TALLINN18,3,0.0,0.28261617900172115,1.0,1.0,7.0,5.370423486741407e-05,5.370423486741082e-05,1.0
EE_TALLINN19,1,0.0,0.32450592885375495,2.0,1.0,7.0,5.370423486741407e-05,5.370423486741082e-05,2.0
EE_TALLINN20,3,1.7715563950127429,0.32771180520906096,4.0,1.0,6.0,5.8894854037805816e-05,5.8894854037802117e-05,4.0
EE_TALLINN21,3,1.6042283301855986,0.2907223796033994,3.0,1.0,6.0,6.0890586042103485e-05,6.089058604209992e-05,3.0
LV_RIGA31,3,4029.43590112556,0.3648888888888889,17.0,1.0,6.0,0.0001014543695250544,0.000101454369525049,17.0
EE_TALLINN23,3,0.0,0.3100453172205438,1.0,1.0,6.0,5.370423486741407e-05,5.370423486741082e-05,1.0
E__LLEIDA02,3,5666.0,0.29898033503277494,3.0,1.0,1.0,5.8022512202581416e-05,5.802251220257819e-05,3.0
E__JAEN03,1,0.0,0.32676616915422885,1.0,1.0,0.0,5.7228023169997525e-05,5.7228023169994266e-05,1.0
E__LAS-PAL02,1,0.0,0.32676616915422885,1.0,1.0,0.0,5.7228023169997525e-05,5.7228023169994266e-05,1.0
TR_SIVAS01,1,3354.3482158836655,0.4282733437663015,85.0,1.0,5.0,8.37815104490959e-05,8.37815104490936e-05,85.0
EE_TARTU06,1,238.6293521521046,0.372715923277721,9.0,1.0,6.0,8.191045992046661e-05,8.191045992046412e-05,9.0
EE_TARTU07,3,0.0,0.2523242412600845,2.0,1.0,7.0,5.370423486741407e-05,5.370423486741082e-05,2.0
EE_VORU01,1,0.0,0.34455985730773264,5.0,1.0,6.0,5.370423486741407e-05,5.370423486741082e-05,5.0
F__BORDEAU48,1,0.22921390227938288,0.3446683459277918,3.0,1.0,7.0,6.024303023240039e-05,6.0243030232398046e-05,3.0
F__PARIS109,1,0.0,0.3314493338716189,2.0,1.0,0.0,6.432999275962346e-05,6.432999275962066e-05,2.0
F__TOULOUS15,1,0.0,0.3581243184296619,6.0,1.0,0.0,8.075087137775901e-05,8.075087137775605e-05,6.0
HU_BUDAPES51,1,16.019049069880026,0.32810470576481165,2.0,1.0,6.0,5.782664916182083e-05,5.782664916181822e-05,2.0
I__PAVIA02,3,24.927926800325434,0.33751284686536487,5.0,1.0,7.0,6.18691936171868e-05,6.186919361718424e-05,5.0
PL_KRAKOW23,1,0.0,0.330781627719581,2.0,1.0,0.0,6.169477281731569e-05,6.16947728173125e-05,2.0
P__LISBOA107,1,0.0,0.34513925380977406,2.0,1.0,0.0,6.187102150862849e-05,6.187102150862561e-05,2.0
P__LISBOA98,1,2833.0,0.366927374301676,6.0,1.0,1.0,7.646797136267478e-05,7.646797136267238e-05,6.0
Unknown_A,1,0.0,0.3430123250470023,3.0,1.0,0.0,6.342060634740704e-05,6.34206063474041e-05,3.0
PL_GORZOW03,1,0.0,0.32988448016072325,1.0,1.0,0.0,5.928360945323691e-05,5.928360945323374e-05,1.0
PL_TARNOW01,3,3835.2965292046047,0.34419872130803897,9.0,1.0,6.0,0.00012028222301117962,0.00012028222301117344,9.0
E__ALICANT05,3,65.18843349017189,0.34652316133797617,10.0,1.0,5.0,5.905095309914716e-05,5.905095309914404e-05,10.0
E__ALICANT12,3,4127.964484442876,0.33592471358428805,14.0,1.0,6.0,8.85303262662025e-05,8.853032626619763e-05,14.0
F__PAU19,3,0.0,0.2514740791791102,1.0,1.0,0.0,6.122931260004128e-05,6.122931260003762e-05,1.0
F__PAU22,3,3087.545328689352,0.3126725697419785,6.0,1.0,6.0,0.0001346299044944649,0.0001346299044944583,6.0
E__ALICANT27,2,7.655127011646423,0.32810470576481165,6.0,1.0,5.0,5.902510614618248e-05,5.902510614617932e-05,6.0
E__ALICANT36,3,0.0,0.2165227137865102,2.0,1.0,8.0,9.470167856712979e-05,9.470167856712363e-05,2.0
B__HASSELT22,1,0.0,0.35929978118161926,5.0,1.0,0.0,7.553299278214386e-05,7.553299278214089e-05,5.0
F__METZ05,1,47.72895663567981,0.39748244977003144,38.0,1.0,6.0,0.00010164620992198802,0.00010164620992198535,38.0
I__ENNA01,1,3227.5846521819267,0.41297786720321933,46.0,1.0,5.0,0.00017501532638437384,0.00017501532638437048,46.0
LT_SIAULIA02,3,3392.9678868268493,0.3777317690361169,24.0,1.0,5.0,0.0001323629234553913,0.00013236292345538545,24.0
PL_JELENIA01,1,43.67149291250215,0.36774916013437847,14.0,1.0,6.0,7.589501048784976e-05,7.589501048784702e-05,14.0
PL_KRAKOW12,1,1283.7058443813764,0.40215527798187606,37.0,1.0,5.0,0.00014708417662683945,0.00014708417662683655,37.0
PL_WARSZAW43,3,1591.402544655474,0.3670914375139727,22.0,1.0,5.0,0.00013032897923384226,0.00013032897923383744,22.0
E__AVILA05,3,1.647045585084005,0.30631470944874545,3.0,1.0,6.0,6.643979968127567e-05,6.64397996812722e-05,3.0
LT_ALYTUS01,3,166.4127414495879,0.36659968743022997,13.0,1.0,6.0,8.491885475406335e-05,8.491885475405936e-05,13.0
PL_KATOWIC10,1,115.48068643110251,0.36412019070850427,16.0,1.0,6.0,8.990819827887068e-05,8.99081982788524e-05,16.0
P__BARCARE01,1,26.61137734168757,0.3816829381682938,15.0,1.0,6.0,9.542568538532136e-05,9.542568538531982e-05,15.0
P__LISBOA14,1,516.514341102861,0.37673511529195824,18.0,1.0,6.0,0.00015239551635029422,0.00015239551635028967,18.0
P__PORTO56,1,2388.6088548813814,0.3903018778226765,32.0,1.0,6.0,0.00010523851321012667,0.00010523851321012767,32.0
F__LIMOGES08,1,7.868520173583515,0.34648660054863895,4.0,1.0,6.0,6.687309448188515e-05,6.687309448188187e-05,4.0
IRLDUBLIN03,1,1.395872629650261,0.3847235238987816,14.0,1.0,6.0,9.981814170725242e-05,9.981814170725225e-05,14.0
LT_KLAIPED09,3,3544.500080082447,0.38877708062033856,36.0,1.0,5.0,0.00011332844566823567,0.0001133284456682328,36.0
PL_WARSZAW61,1,17.966558287968542,0.36861600628577845,13.0,1.0,6.0,7.78532739651379e-05,7.785327396513507e-05,13.0
UK_LONDON055,1,0.0,0.36359610274579274,3.0,1.0,0.0,6.937547327215612e-05,6.937547327215312e-05,3.0
F__REIMS09,1,0.496761523857056,0.3493617021276596,3.0,1.0,7.0,6.437411329723836e-05,6.437411329723543e-05,3.0
P__COIMBRA22,1,2.5748494301932947,0.371535241543161,9.0,1.0,6.0,7.848625640227689e-05,7.84862564022751e-05,9.0
PL_SZCZECI03,1,244.47046339104537,0.3806212331942513,19.0,1.0,6.0,8.65264239485799e-05,8.652642394857571e-05,19.0
PL_WARSZAW28,1,172.7996434558771,0.3688644277209929,22.0,1.0,5.0,0.00010676691012528369,0.0001067669101252809,22.0
E__BARCELO111,3,3.1875635917431353,0.2992255125284738,2.0,1.0,7.0,6.700541172538005e-05,6.700541172537677e-05,2.0
F__METZ28,1,0.0,0.3205466081015129,1.0,1.0,0.0,5.878336774537899e-05,5.8783367745376024e-05,1.0
LUXLUX-VIL03,1,0.0,0.3205466081015129,1.0,1.0,0.0,5.878336774537899e-05,5.8783367745376024e-05,1.0
PL_KROSNO01,1,914.6001806486278,0.4018600097895252,50.0,1.0,5.0,0.00013005708641258343,0.00013005708641258221,50.0
P__PORTIMA02,1,0.0,0.31273212075040474,1.0,1.0,0.0,5.909446264609197e-05,5.909446264608889e-05,1.0
UK_SWANSEA02,1,26.01122390468792,0.37908345838624036,21.0,1.0,6.0,0.00017119585974068223,0.00017119585974068347,21.0
P__LISBOA47,3,35.1087826824323,0.3137479698098787,8.0,1.0,6.0,0.00010275752592832318,0.00010275752592831843,8.0
I__CUNEO02,3,66.78534336105578,0.30334380195824867,5.0,1.0,6.0,9.214206851954869e-05,9.214206851954377e-05,5.0
E__BARCELO45,2,2.3354541421962782,0.34688919404246327,8.0,1.0,6.0,6.018768253788756e-05,6.018768253788468e-05,8.0
E__BARCELO55,3,55.11714449169753,0.3257936507936508,8.0,1.0,5.0,9.746931696878549e-05,9.746931696878204e-05,8.0
F__BAYONNE07,1,4.9269090864231355,0.36986147088636107,11.0,1.0,6.0,7.112290030960149e-05,7.112290030959818e-05,11.0
F__NANCY41,1,0.0,0.3590248168798513,2.0,1.0,0.0,6.182388319337169e-05,6.182388319336861e-05,2.0
F__PARIS376,1,46.13596777829466,0.4064356435643564,35.0,1.0,6.0,9.430585856964528e-05,9.430585856964204e-05,35.0
F__TOULOUS116,1,0.0,0.3361310133060389,1.0,1.0,0.0,5.727535099759981e-05,5.727535099759652e-05,1.0
I__PALERMO05,1,92.0039754757556,0.3686573866187696,8.0,1.0,6.0,8.097217022713756e-05,8.097217022713376e-05,8.0
I__RAVENNA01,1,112.65120721228959,0.34351464435146445,6.0,1.0,6.0,7.699959478990637e-05,7.699959478990208e-05,6.0
PL_DABROWA01,1,87.96175582153047,0.37535718367813464,14.0,1.0,6.0,6.590277465726598e-05,6.590277465726243e-05,14.0
PL_LUBIN02,3,19.68103768633627,0.3315831987075929,7.0,1.0,6.0,7.120048630223005e-05,7.120048630222732e-05,7.0
PL_POZNAN19,1,37.313143444125195,0.38395884484976034,22.0,1.0,5.0,8.907413683170023e-05,8.90741368316985e-05,22.0
F__LILLE45,1,0.06104729492579157,0.3508172203824378,4.0,1.0,6.0,6.75364808473299e-05,6.75364808473282e-05,4.0
RO_TARGOVI01,1,155.79946318463095,0.3972420466916657,41.0,1.0,6.0,9.811392212992303e-05,9.811392212992118e-05,41.0
E__CACERES11,1,0.0,0.32155096445706455,1.0,1.0,6.0,5.370423486741407e-05,5.370423486741082e-05,1.0
B__GENT41,1,0.0,0.33737415245531127,2.0,1.0,0.0,6.243941959173323e-05,6.243941959173025e-05,2.0
F__BAYONNE10,1,0.0,0.32498762988619495,1.0,1.0,0.0,5.849122126639603e-05,5.849122126639296e-05,1.0
F__LE-MANS15,1,0.0,0.32498762988619495,1.0,1.0,0.0,5.849122126639603e-05,5.849122126639296e-05,1.0
F__RODEZ09,1,6.559382156438173,0.3629531388152078,8.0,1.0,6.0,5.8491221266388336e-05,5.8491221266385266e-05,8.0
PL_JOZEFOW01,3,195.6722471048125,0.361435174994497,16.0,1.0,6.0,0.0001029007000467566,0.00010290070004675271,16.0
RO_PLOIEST01,1,223.71786674517298,0.37664869824521163,14.0,1.0,6.0,7.695358728844508e-05,7.69535872884424e-05,14.0
E__CASTELL04,1,0.32387892797574913,0.3587502731046537,4.0,1.0,6.0,5.957259258312449e-05,5.957259258312144e-05,4.0
PL_POZNAN17,1,460.00978338293817,0.37956541840036984,27.0,1.0,5.0,0.00012002117066250593,0.00012002117066250326,27.0
F__LIMOGES06,1,0.0,0.3493617021276596,2.0,1.0,0.0,6.118519582709945e-05,6.118519582709617e-05,2.0
F__TAHITI01,1,2.415811298180262,0.3620727673649394,7.0,1.0,6.0,7.845673298670604e-05,7.845673298670322e-05,7.0
G__ZAKYNTH01,1,7.350730551574413,0.369944801171567,12.0,1.0,5.0,7.432780975759024e-05,7.432780975758672e-05,12.0
PL_ELBLAG01,3,276.80309195437326,0.3720403308032174,19.0,1.0,6.0,8.300731813654491e-05,8.3007318136541e-05,19.0
PL_OLECKO01,1,0.0,0.3428690749634579,3.0,1.0,6.0,6.158157014373284e-05,6.15815701437296e-05,3.0
PL_OSTROLE01,1,0.6050252756382092,0.33510204081632655,3.0,1.0,6.0,5.755782097518994e-05,5.755782097518674e-05,3.0
PL_WARSZAW38,1,0.0,0.3300170837101799,1.0,1.0,0.0,5.755782097519535e-05,5.7557820975192286e-05,1.0
PL_WARSZAW46,1,1.005277677233585,0.3517566409597258,6.0,1.0,6.0,6.79827243061796e-05,6.798272430617712e-05,6.0
RO_BACAU01,1,346.959773078107,0.42080984110712455,84.0,1.0,5.0,0.00010786333431080077,0.0001078633343108007,84.0
E__CIUDA-R06,3,0.0,0.3041585625636751,2.0,1.0,6.0,5.370423486741407e-05,5.370423486741082e-05,2.0
E__CIUDA-R17,3,5.144302144733843,0.30526120096672243,4.0,1.0,6.0,5.8821314862029005e-05,5.882131486202599e-05,4.0
HU_KECSKEM03,3,55.63637217224808,0.35361257672014645,9.0,1.0,6.0,6.233243052603634e-05,6.233243052603333e-05,9.0
I__FERRARA02,3,1141.0373748331658,0.3476235842066264,12.0,1.0,6.0,7.265762433490861e-05,7.26576243349061e-05,12.0
I__ROVIGO01,3,130.67886980168774,0.3549886498756891,16.0,1.0,7.0,8.288242098232181e-05,8.288242098231857e-05,16.0
PL_GDANSK11,1,0.0,0.3421189707261173,4.0,1.0,5.0,5.746416265674549e-05,5.7464162656742524e-05,4.0
PL_KIELCE04,1,5.680537349436444,0.34430698259593207,7.0,1.0,5.0,6.33033379693871e-05,6.330333796938436e-05,7.0
PL_LUBLIN04,1,203.02227517024966,0.39714596686419157,38.0,1.0,5.0,8.795971748547372e-05,8.79597174854705e-05,38.0
PL_NOWY-SA02,1,2494.7545558526167,0.37686481523984394,22.0,1.0,5.0,9.848011389079512e-05,9.84801138907906e-05,22.0
P__FAFE04,1,26.31473293179352,0.37069646686984986,13.0,1.0,5.0,8.28261455033831e-05,8.28261455033799e-05,13.0
RO_IASI03,1,2926.094798042944,0.39551969167770684,32.0,1.0,5.0,8.115943228921757e-05,8.115943228921446e-05,32.0
I__CESENA01,3,4.076458442136378,0.30309183202584217,6.0,1.0,7.0,9.066851775353789e-05,9.066851775353382e-05,6.0
RO_BUCURES06,1,1.5790134990286506,0.37673511529195824,12.0,1.0,6.0,7.303170737871872e-05,7.303170737871645e-05,12.0
UK_MIDDLES03,1,0.15581482360456322,0.3574616305649287,4.0,1.0,6.0,7.051586817396821e-05,7.051586817396581e-05,4.0
E__GIJON04,3,0.0,0.291470666548327,1.0,1.0,7.0,5.370423486741407e-05,5.370423486741082e-05,1.0
B__ANTWERP62,1,0.0,0.34499422208215147,5.0,1.0,0.0,8.032940384638576e-05,8.032940384638298e-05,5.0
CH_CHUR03,1,0.0,0.3212364276631126,1.0,1.0,0.0,5.765243319275127e-05,5.7652433192748094e-05,1.0
F__MONTPEL36,1,3.478627347647492,0.35996930834155433,6.0,1.0,6.0,7.428873955953792e-05,7.428873955953588e-05,6.0
F__MONTPEL44,1,90.72925934066788,0.3582415184902367,15.0,1.0,6.0,8.32504337256916e-05,8.325043372568935e-05,15.0
F__MONTPEL52,1,23.98427554867597,0.35929978118161926,9.0,1.0,6.0,6.869741786292092e-05,6.869741786291873e-05,9.0
I__ROMA17,1,0.521549619426532,0.3557577727223486,4.0,1.0,6.0,5.7652433192745357e-05,5.765243319274192e-05,4.0
PL_POZNAN10,1,213.27844761597024,0.37656232083476665,19.0,1.0,5.0,9.20604688512027e-05,9.206046885119907e-05,19.0
F__PARIS353,1,2.754141085547009,0.3704037897586285,7.0,1.0,6.0,6.327920484169179e-05,6.32792048416892e-05,7.0
F__POITIER30,1,0.0,0.34839804795247187,1.0,1.0,0.0,5.8252767063185956e-05,5.825276706318291e-05,1.0
PL_LUBLIN05,1,7.975625291893494,0.3894225068184513,23.0,1.0,6.0,9.108766025447738e-05,9.108766025447683e-05,23.0
PL_SUWALKI03,1,78.360224625913,0.35649153278332607,6.0,1.0,6.0,6.0451149079753894e-05,6.045114907975073e-05,6.0
PL_WARSZAW72,1,0.9167100630955706,0.35684016081712483,4.0,1.0,6.0,5.825276706317823e-05,5.825276706317516e-05,4.0
RO_TARGU02,1,222.51141533256688,0.39480644385669633,36.0,1.0,5.0,8.7732771541913e-05,8.773277154191229e-05,36.0
SI_CELJE04,3,117.20909067326673,0.3654573781437792,9.0,1.0,6.0,6.319516382594872e-05,6.31951638259455e-05,9.0
TR_CORUM01,1,2442.388864086505,0.3930580490724117,25.0,1.0,5.0,5.969752286455098e-05,5.9697522864547944e-05,25.0
F__LIMOGES20,3,30.0648677269607,0.3563368055555556,11.0,1.0,6.0,7.33396393814803e-05,7.333963938147701e-05,11.0
N__KONGSBE02,1,0.0,0.3356843504037616,2.0,1.0,0.0,6.335473951554029e-05,6.335473951553716e-05,2.0
P__VILANOV07,3,626.5650805102687,0.3477340110122829,7.0,1.0,6.0,0.00011400540819235695,0.00011400540819234804,7.0
E__HUESCA12,2,0.0,0.3166216737369842,6.0,1.0,6.0,5.370423486741407e-05,5.370423486741082e-05,6.0
LV_RIGA33,3,2065.9041665339373,0.38558177762122814,28.0,1.0,6.0,0.00011444968213648002,0.00011444968213647571,28.0
PL_POZNAN15,1,2.0986207058940605,0.3257936507936508,4.0,1.0,6.0,5.7894826324364414e-05,5.789482632436129e-05,4.0
RO_ARAD01,1,125.7337428133615,0.3949013949013949,39.0,1.0,5.0,0.00012051313961225225,0.00012051313961225079,39.0
TR_BILECIK01,3,2501.4511902119816,0.3738615664845173,25.0,1.0,5.0,7.242089302115748e-05,7.242089302115475e-05,25.0
F__PEZENAS01,1,3.20785081273951,0.3529664660361135,5.0,1.0,6.0,6.141655279787712e-05,6.141655279787423e-05,5.0
RO_BUCURES16,1,18.36090114248748,0.37161932782618534,18.0,1.0,6.0,7.617815487199271e-05,7.617815487199194e-05,18.0
E__LA-CORU03,3,14.226327132704476,0.3363031233998976,8.0,1.0,6.0,7.609172764935749e-05,7.609172764935444e-05,8.0
PL_KIELCE05,3,75.86731032838952,0.33904604583935577,11.0,1.0,6.0,6.49881963336033e-05,6.498819633359975e-05,11.0
PL_KIELCE12,1,14.464966923260198,0.3286300410287201,4.0,1.0,6.0,6.124399553246634e-05,6.124399553246306e-05,4.0
SI_CELJE03,2,69.51139037081413,0.35765628403397953,14.0,1.0,6.0,8.145659927379556e-05,8.145659927379228e-05,14.0
TR_NIGDE01,1,519.6288778479772,0.411631987966909,66.0,1.0,5.0,7.714668962106722e-05,7.714668962106335e-05,66.0
E__LAS-PAL05,2,1.4961196800248338,0.3032877724418175,4.0,1.0,6.0,6.268102028390324e-05,6.26810202838996e-05,4.0
F__ST-ETIE24,1,9.22988007573071,0.3561822125813449,9.0,1.0,6.0,6.099928521944934e-05,6.099928521944582e-05,9.0
E__LEON06,1,6.6902230198932475,0.3439103571054561,4.0,1.0,6.0,7.642072249871518e-05,7.642072249870857e-05,4.0
I__CASAMAS01,1,128.7080996217276,0.3721246458923513,19.0,1.0,5.0,7.85800687939911e-05,7.858006879398842e-05,19.0
F__LILLE86,3,0.0,0.23018153781453704,1.0,1.0,0.0,7.836380255351118e-05,7.836380255350654e-05,1.0
F__MONTPEL51,3,0.0,0.23018153781453704,1.0,1.0,0.0,7.836380255351118e-05,7.836380255350654e-05,1.0
E__LLEIDA10,2,0.0,0.2810440735986307,2.0,1.0,7.0,8.045128699527019e-05,8.045128699526621e-05,2.0
E__LLEIDA11,3,0.0,1.0,1.0,1.0,1.0,5.370423486741407e-05,5.370423486741082e-05,1.0
UK_OMAGH01,3,0.0,1.0,1.0,1.0,0.0,9.935283450471603e-05,9.935283450471001e-05,1.0
F__MULHOUS08,2,4.608252795024837,0.32627918529557876,4.0,1.0,6.0,5.7097723143220095e-05,5.7097723143217066e-05,4.0
P__BRAGANC06,2,0.0,0.29628293035005415,1.0,1.0,0.0,5.709772314322667e-05,5.709772314322341e-05,1.0
F__NANTES56,1,0.0,0.31133864239666287,1.0,1.0,0.0,5.8815912340080875e-05,5.881591234007826e-05,1.0
F__TOULOUS50,1,0.0,0.37111538026895696,3.0,1.0,0.0,6.887980767303062e-05,6.8879807673028e-05,3.0
DK_FREDERI03,1,0.0,0.35315625336057643,3.0,1.0,0.0,6.658346174598397e-05,6.658346174598054e-05,3.0
LV_DAUGAVP01,1,1698.1587353285381,0.4161175874303092,65.0,1.0,5.0,0.000136977924095647,0.0001369779240956424,65.0
I__LATINA02,3,12.639005699106868,0.3358216586563043,4.0,1.0,7.0,6.503158553335326e-05,6.503158553335032e-05,4.0
F__SURGERE02,1,0.0,0.3269939261176939,1.0,1.0,0.0,5.8499927610041605e-05,5.849992761003854e-05,1.0
F__BREST22,1,25.38663733882804,0.3573449401523395,5.0,1.0,6.0,6.0774587456045056e-05,6.077458745604157e-05,5.0
PL_NOWY-TA01,2,87.36918358266863,0.3507422834561572,15.0,1.0,5.0,7.066830918054835e-05,7.066830918054438e-05,15.0
F__PARIS329,3,36.847594108825305,0.3338076844887172,10.0,1.0,6.0,0.00010264677343151223,0.00010264677343150975,10.0
E__MADRID120,3,2.5774152711088854,0.3001553788501965,4.0,1.0,7.0,6.903919966435097e-05,6.9039199664349e-05,4.0
F__MARSEIL90,1,1.8257385887778563,0.35656894679695983,7.0,1.0,6.0,8.155341145735416e-05,8.155341145735083e-05,7.0
F__METZ21,1,0.0,0.3221818895320318,1.0,1.0,0.0,5.8316196759307024e-05,5.8316196759303886e-05,1.0
Unknown_HR,1,0.0,0.3221818895320318,1.0,1.0,0.0,5.8316196759307024e-05,5.8316196759303886e-05,1.0
F__BORDEAU49,3,207.01830033930804,0.351004702864472,16.0,1.0,6.0,8.435236899197504e-05,8.435236899197176e-05,16.0
E__MADRID162,3,0.0,0.30161645848640706,1.0,1.0,6.0,5.370423486741407e-05,5.370423486741082e-05,1.0
Unknown_PL,3,294.5547966240442,0.3772111187686653,22.0,1.0,5.0,0.00011288442097362495,0.00011288442097361813,22.0
F__PARIS393,1,0.0,0.30934438583270535,1.0,1.0,0.0,6.013389511355907e-05,6.0133895113556005e-05,1.0
E__MADRID25,3,156.18441525761554,0.33021618903971844,5.0,1.0,6.0,7.569584900719574e-05,7.569584900719183e-05,5.0
F__LYON108,1,1.1141687308386377,0.34373037471216245,6.0,1.0,6.0,6.163052893842022e-05,6.163052893841736e-05,6.0
RO_BUCURES25,3,20.4502073604839,0.34513925380977406,12.0,1.0,5.0,7.539618274959913e-05,7.539618274959746e-05,12.0
E__MADRID57,3,3215.3624605859245,0.3319183343440469,25.0,1.0,6.0,0.0001790810521402522,0.00017908105214024654,25.0
F__PARIS387,3,0.0,0.24922212946801245,1.0,1.0,0.0,6.541338058427672e-05,6.541338058427309e-05,1.0
E__MADRID94,3,0.0,0.22559593322800028,2.0,1.0,8.0,9.078432677900078e-05,9.078432677899528e-05,2.0
F__ILLKIRC04,3,3068.0,0.29128969309916625,4.0,1.0,7.0,0.00013087091262956475,0.0001308709126295568,4.0
F__AV-FONT02,1,3.8592439064623774,0.37174552863934796,10.0,1.0,6.0,6.40510098492722e-05,6.405100984926963e-05,10.0
F__PERPIGN12,1,2.0336494223027755,0.3465963060686016,6.0,1.0,6.0,7.461938171393845e-05,7.4619381713936e-05,6.0
I__AVELLIN01,3,13.385088892787413,0.2962027599891765,6.0,1.0,7.0,7.745880136046245e-05,7.745880136045848e-05,6.0
E__MALAGA21,1,34.57032218063789,0.3388711175317305,5.0,1.0,6.0,8.453343150560649e-05,8.453343150560407e-05,5.0
E__MERIDA01,3,0.0,0.3293551298766423,7.0,1.0,5.0,5.370423486741407e-05,5.370423486741082e-05,7.0
F__TOULOUS117,3,0.0,0.24777425682812737,1.0,1.0,0.0,6.022546338702864e-05,6.0225463387024987e-05,1.0
G__PATRA06,1,1.3313202933540742,0.3670504079579747,8.0,1.0,6.0,5.8133719240900874e-05,5.8133719240898095e-05,8.0
F__CERGY-P08,2,1.7354544738022648,0.32965268018470184,5.0,1.0,6.0,6.514631879069773e-05,6.5146318790695e-05,5.0
RO_BUCURES20,1,108.9681579190687,0.38328664799253037,26.0,1.0,5.0,8.016223364334111e-05,8.016223364333886e-05,26.0
E__MURCIA41,1,0.7004729755836682,0.3426544240400668,6.0,1.0,5.0,5.975841491988585e-05,5.975841491988262e-05,6.0
E__ORENSE01,3,0.0,0.30435588507877664,2.0,1.0,7.0,5.370423486741407e-05,5.370423486741082e-05,2.0
E__ORENSE06,3,0.0,0.30925699218382147,2.0,1.0,6.0,5.370423486741407e-05,5.370423486741082e-05,2.0
NL_HEERLEN10,1,0.0,0.3397475687978481,2.0,1.0,0.0,6.612798445008993e-05,6.61279844500867e-05,2.0
TR_NEVSEHI02,1,596.1422053000408,0.3808419343615911,20.0,1.0,6.0,8.187553688147355e-05,8.18755368814709e-05,20.0
E__OVIEDO15,3,3090.1506208922206,0.3422259274697791,10.0,1.0,5.0,0.0001235810107103504,0.00012358101071034423,10.0
E__PALMA25,3,0.0,0.29209285777817307,2.0,1.0,6.0,5.74206625785097e-05,5.742066257850636e-05,2.0
I__LECCE03,3,77.23273287482344,0.35460533419717094,14.0,1.0,6.0,8.640256516639871e-05,8.64025651663951e-05,14.0
F__AMIENS18,1,27.517841554347843,0.3845433255269321,17.0,1.0,6.0,8.503505482795149e-05,8.503505482794915e-05,17.0
F__LYON88,1,0.0,0.315284178187404,1.0,1.0,0.0,5.809761201747462e-05,5.809761201747139e-05,1.0
PL_GORZOW02,2,0.6099842626311843,0.32771180520906096,3.0,1.0,6.0,5.809761201746598e-05,5.8097612017462604e-05,3.0
F__LOOS02,1,0.08463243244052707,0.327287223440303,2.0,1.0,6.0,5.687276143656128e-05,5.687276143655815e-05,2.0
E__PAMPLON17,3,126.1419836099949,0.32424960505529227,5.0,1.0,7.0,6.820318905792272e-05,6.820318905791896e-05,5.0
I__TERNI01,3,171.83547474621568,0.328597158294977,11.0,1.0,6.0,8.08504232480189e-05,8.085042324801449e-05,11.0
PL_BYDGOSZ04,3,2498.97375625334,0.3561822125813449,18.0,1.0,6.0,9.071715590951259e-05,9.071715590950772e-05,18.0
E__PONTEVE02,3,3068.0,0.33370592419469564,6.0,1.0,6.0,0.00011613423086455127,0.00011613423086454423,6.0
F__NARBONN03,3,0.0,0.2502285888448644,1.0,1.0,0.0,7.344705411438778e-05,7.344705411438333e-05,1.0
F__NIMES19,3,0.0,0.2502285888448644,2.0,1.0,7.0,7.344705411427905e-05,7.34470541142746e-05,2.0
F__PARIS399,2,2831.0,0.3022271304988036,2.0,1.0,7.0,6.162284332342338e-05,6.16228433234205e-05,2.0
P__VILANOV02,2,7.061076635068535,0.34542968339118546,7.0,1.0,6.0,6.466622803903393e-05,6.466622803903113e-05,7.0
F__CACHAN04,1,26.93337912716273,0.37565774422328985,13.0,1.0,5.0,8.087214604153408e-05,8.087214604153185e-05,13.0
G__LAMIA02,1,10.48927072086143,0.3793900184842883,12.0,1.0,6.0,7.377747652192109e-05,7.37774765219182e-05,12.0
PL_KIELCE01,2,105.85919508311422,0.37699460452301686,32.0,1.0,5.0,8.98871503587596e-05,8.988715035875674e-05,32.0
TR_VAN01,1,119.58950741995537,0.38621662942490886,27.0,1.0,5.0,5.8169799113733544e-05,5.816979911373098e-05,27.0
F__TOULOUS08,1,2833.395238148369,0.35487356818673005,7.0,1.0,6.0,7.644243619580117e-05,7.64424361957988e-05,7.0
E__SANTIAG02,3,6.240228676184044,0.32849854956486946,7.0,1.0,6.0,6.772150311297576e-05,6.772150311297248e-05,7.0
E__SEGOVIA06,3,3.7762476723263863,0.327287223440303,3.0,1.0,6.0,5.656585645181158e-05,5.656585645180831e-05,3.0
F__LEMPDES03,1,10.097625854770845,0.3865348399246704,18.0,1.0,5.0,6.968965473757622e-05,6.968965473757327e-05,18.0
